N,P,K,temperature,humidity,ph,rainfall,label
9,82,15,26.4412534716998,66.98636991157792,5.974438033050989,36.750891385984204,lentil
27,64,20,26.62119305749905,61.77041147022198,6.890211297295504,51.49730322195954,lentil
30,76,17,25.20417484306315,70.65235413134154,7.446672320810088,31.873019362989687,lentil
25,67,11,23.024084688848458,63.14210102385353,5.953132322795514,43.588194138173534,lentil
25,86,22,28.475158236326067,60.20384197742996,6.025997466718952,58.877575616288226,lentil
0,56,14,26.266267751263534,68.97388819001732,8.09944272022075,36.617366132983136,lentil
26,72,27,23.53121166645883,66.13723766595183,6.519708788015647,54.05599575953211,lentil
29,70,27,27.122792502449165,69.78998791784161,6.014582355165006,42.69114046753414,lentil
1,74,13,18.631302877198127,71.56931749953864,8.134730630290694,26.598346336719832,lentil
14,60,27,20.661149850623904,64.25173314916964,8.091469546824676,52.83127358422094,lentil
6,74,9,19.713078078091435,66.31684217875421,7.2445432556285985,34.908968810991475,lentil
4,67,21,16.757463303980344,73.08652417668407,6.872863354157642,51.124393614450334,lentil
24,68,27,28.81898440576039,69.15615804637656,5.678901664820475,63.76944296294991,lentil
32,70,16,21.65174546990756,62.92644172190711,6.1123910761209,54.207529333705004,lentil
42,66,20,24.55396327704795,65.74610902365093,7.5524981389263335,34.4227958918241,lentil
22,76,18,22.255740917919248,64.80276787577834,6.877545499814191,48.803782043883416,lentil
31,63,25,23.99135135275531,64.14765503165536,7.4535967495456985,30.065262690688357,lentil
25,83,6,23.842298764545703,57.4443758940778,6.319234874028211,67.56095762652501,lentil
23,76,30,25.457419416987154,60.57496176107411,7.574134844952067,47.32319616093422,lentil
29,56,27,23.921610742783134,62.21609842304797,7.100783754473604,42.2461488269911,lentil
22,82,17,18.66606005768231,70.85565950591564,5.999645285689694,65.32917576632921,lentil
29,59,14,21.750334353195722,63.5224301462733,6.821202905813877,51.83937317890462,lentil
30,79,12,20.955222230071172,66.09926597043115,6.129222597993251,61.48709519309962,lentil
41,83,30,26.759061540580245,66.87627771958472,5.531952843755506,67.83288658372238,lentil
4,73,25,27.40056735152643,57.43699555752117,5.62565313043306,35.28124168080582,lentil
19,64,16,21.283856785207806,67.87243333870842,6.259260819785637,29.307444243392602,lentil
22,70,23,28.231945368404627,67.8698745070447,7.2945633503654,53.693574718148376,lentil
42,80,11,22.27746709329148,59.326604877745964,6.859880531846198,31.29916413193773,lentil
30,68,26,25.09342202486404,70.15459016817597,7.381657950556361,58.366598627524795,lentil
14,64,14,17.559932530860912,67.50000222660975,7.9928359822802975,28.217941793297204,lentil
16,62,25,16.484919002262814,68.83433344609749,7.824404598673685,65.69566445998065,lentil
28,70,22,26.261342148530876,61.410737385776606,7.310236128791726,34.40507570785804,lentil
35,89,26,26.9751040860155,60.37048345927579,7.809211360058567,38.356230816502766,lentil
5,80,21,21.056649080825185,70.69631828694244,7.374940281849403,60.347621726162394,lentil
32,82,12,27.282046778244922,63.58145830909867,6.464052251821061,39.77123306978635,lentil
4,58,23,28.124875927191177,62.75689769660822,7.283938344119408,40.90482363269403,lentil
0,64,21,23.402887689428386,63.58467705018417,6.644268179661271,56.04720379077616,lentil
28,67,19,24.700823982838134,62.57394905169109,7.6076486929134735,36.408495515729584,lentil
0,74,18,24.851877816798496,65.9467137590293,7.891893550345135,56.68569993702387,lentil
13,60,15,16.158142947012337,58.34117461357852,6.337010040085302,60.53373653581298,lentil
15,57,12,23.44732635857886,72.02068010652974,6.687290038067418,66.18232562200384,lentil
30,73,19,24.09747084497803,61.75909232498979,7.445910214030162,46.59121936542227,lentil
38,74,27,25.625007683413045,71.10504165356069,7.186664691914907,54.97258588765829,lentil
23,60,21,27.025705427563103,70.2691578883834,6.614713544122424,40.85219431693919,lentil
36,81,11,26.864824686902512,64.71236719787699,7.276407346473288,41.895484325488866,lentil
0,73,8,31.142069351582357,65.76793673398548,7.6075727352970475,62.7846011525255,lentil
6,79,13,29.151704273453888,66.10991282843361,7.266352565170292,43.820324828118345,lentil
0,58,18,24.952773252977288,66.45203122297798,7.152011302083892,32.28685824197954,lentil
10,57,13,27.025089581688494,66.32241406747724,6.0030361683272435,60.1741445313773,lentil
25,73,14,27.914844440591914,64.22069015572292,6.8792146981649855,52.72150083449598,lentil
25,74,14,19.327160757937108,65.08452857644691,5.601837383701055,37.52146146481989,lentil
23,58,20,26.813852930747256,71.78004708450605,7.025976903969281,53.79780211930918,lentil
39,70,18,23.851567176651226,58.93235809991331,6.689698090184162,39.20810590446191,lentil
35,75,9,28.037664745145715,59.75385069430036,7.3363041032196,28.220931046531334,lentil
18,66,7,29.131501377230514,65.44963598168307,6.30784284514529,35.60354926563059,lentil
31,61,22,24.102245047754362,71.19406524234591,7.622611772843779,36.323780573821324,lentil
31,15,30,19.544979510689,87.76279389062502,6.136183951146323,108.88122375645715,pomegranate
7,18,28,24.07423390197228,94.35579577953636,6.11087011603724,118.30338474742277,pomegranate
12,15,43,23.556724040100814,91.22357185540153,6.513342826913082,104.03770019624551,pomegranate
30,13,43,20.389249943929233,90.50468402944387,5.705267338452933,109.68905763296601,pomegranate
10,20,38,22.55992292369067,93.70722090856162,6.632872050452343,106.18922380920567,pomegranate
16,14,46,17.979119568017282,89.97749126073847,6.931876535321901,95.37055364130737,pomegranate
0,25,45,26.19356269343424,94.12623595915201,6.616768783270044,90.46089113070528,pomegranate
24,13,45,19.180952249864053,84.56855006920959,6.031169936274781,121.53126872063686,pomegranate
23,2,40,23.522241862048237,91.22046936654603,6.194535406314792,89.12044892833086,pomegranate
27,0,37,23.230575032295075,89.5399352742692,6.632761088221741,129.67556880467373,pomegranate
12,7,51,21.7050209171983,99.04147988261889,6.873937940967546,117.25385173900297,pomegranate
5,7,33,16.727967074411616,92.33124407787281,5.4913000908822,97.64145246701699,pomegranate
31,10,40,20.002139833102042,91.89506842586279,6.583167600366868,113.45314794954106,pomegranate
20,16,27,23.481781109060663,96.36070713428147,6.162315728934334,122.29692981909294,pomegranate
2,18,50,22.90819263089861,91.80884490731336,6.238109853693761,110.42656696377742,pomegranate
2,19,31,25.764941880738665,95.12430775900468,5.974977623663988,87.23840378016415,pomegranate
27,4,30,23.217842621347796,82.43935609257063,6.968943816802627,118.66359981799225,pomegranate
31,16,49,26.30079166489099,88.47450105289622,6.3414913735236045,105.04747584025718,pomegranate
27,13,34,21.017921865842975,90.50250446288238,7.08756443438384,111.89902696659595,pomegranate
15,16,36,21.641132230950422,92.45532629701366,6.5760360139120095,87.79355963909654,pomegranate
6,23,39,23.526120212109497,92.99963847995643,5.876113043060242,107.08370919849594,pomegranate
22,24,46,19.33491120086976,93.24850024550355,6.406399006656639,118.83759479423274,pomegranate
44,26,30,25.244247737024548,93.43623253348211,6.407835030487669,129.02529993735774,pomegranate
0,14,31,24.693174508755295,89.61759653314184,6.062365583567234,104.70773862735555,pomegranate
0,12,34,19.335230432040127,96.66994156950766,5.508306313909134,123.41973486969611,pomegranate
0,20,41,20.83030681902433,85.96994919657594,6.812120464457651,122.42897089140928,pomegranate
0,20,36,23.649260091401736,95.44992138880167,6.625868939966215,105.90000907732852,pomegranate
44,9,54,17.568213438861537,88.8541353982787,7.011557145076798,115.44241842232317,pomegranate
15,25,27,23.855903937879635,94.32323211607147,5.938645194536899,94.98727347727234,pomegranate
2,8,45,24.402361679305244,91.53745640286932,6.0565397712421385,110.62866992571352,pomegranate
2,36,46,18.75421877104763,87.13547929126598,6.990135634733904,127.35035359427549,pomegranate
0,15,29,21.516293464565187,83.19297763553182,6.633630926852236,114.38752498214816,pomegranate
34,33,48,25.570142808710617,95.5174127855799,6.863040895793801,122.54093956001282,pomegranate
2,26,38,19.553860571707666,91.70340249076693,6.613281896707323,117.08247198943226,pomegranate
11,4,34,23.66935085139928,97.53673284491249,6.822736457451323,128.58816830482635,pomegranate
45,13,36,19.903097847863528,93.17237071555,6.797214639023561,95.143283095938,pomegranate
10,31,43,22.713821318536993,92.06353527379007,7.469143289310959,100.41747921847531,pomegranate
12,22,38,17.31832934873109,84.87973310279939,6.763760354978564,105.32512323142763,pomegranate
22,29,25,21.71151749416537,91.53243242614963,6.299597318395828,127.69340547866561,pomegranate
16,21,51,22.3040871365899,84.23447304788624,5.857878072351264,92.26144086105039,pomegranate
27,22,45,25.38079155847437,92.33273833239646,6.593696653881523,98.68664619069837,pomegranate
12,7,46,23.241117367402158,92.08720924985856,5.771530475485701,115.8479693609609,pomegranate
37,27,36,20.597655488518438,85.09448698327881,6.539481100568116,119.55951643013529,pomegranate
46,27,33,17.515754164855718,96.7942567744694,5.3562680264020806,126.91310412123411,pomegranate
29,29,51,18.02170719991189,86.81266830680386,7.341269044368248,125.9801236264093,pomegranate
31,11,50,23.190100243840476,89.27726309376098,6.887276742409799,90.19116411872469,pomegranate
21,17,34,25.900898174207843,90.59408107231991,5.314370966643094,113.5132638718862,pomegranate
18,23,50,19.47068351028767,95.00056517907377,6.0745837518463635,112.03078346698584,pomegranate
3,20,31,21.435685118342047,95.6357085448116,6.751398261215617,92.24960361834906,pomegranate
23,23,40,20.821045378542593,90.63740099896157,6.67056875014812,86.10783126178089,pomegranate
14,16,51,24.379770295014552,91.25587805374593,6.1273585189855995,111.24939352038078,pomegranate
17,15,44,21.295573077163468,90.99622984182945,6.8776700482225985,106.75700171744442,pomegranate
16,31,30,21.007441452293317,91.22611143712784,6.547943791118161,97.28212308565057,pomegranate
0,35,48,24.02835670231149,94.4025904117629,6.113055487922848,102.92631920070619,pomegranate
13,13,45,24.009046906807804,81.42299257707063,6.776931052478848,120.32841513817954,pomegranate
10,32,27,18.113268018535482,90.46357240437897,6.996779707281865,123.98906042441021,pomegranate
7,28,34,18.18561453807251,88.2590267205763,6.915396476954257,114.4874266323036,pomegranate
20,29,33,21.10198657564519,87.34342237210365,7.33320635278995,118.46588909893106,pomegranate
44,12,27,18.662603395487572,86.20237307430729,5.701979244003126,115.20282173196892,pomegranate
29,15,39,17.563299739029965,89.90531649380534,7.06836449002502,92.43213916190857,pomegranate
24,28,42,22.993698903682308,80.35863987985006,7.385533588581086,96.38194264290135,pomegranate
0,25,40,24.591315984180632,93.79736080285923,6.705861537395585,102.96864083913337,pomegranate
5,19,32,20.04546150750126,97.25200631730195,7.289688551453872,88.44719398681973,pomegranate
6,15,35,23.798889978437415,91.39740430218103,7.550091567537763,106.92448259250466,pomegranate
32,17,51,18.865160077872858,85.31829174277769,6.157665743891039,97.45105217604637,pomegranate
38,17,44,23.730217730045954,98.24122071149043,6.516413538433888,90.69361619759565,pomegranate
0,7,49,22.91388719887548,95.03283498588522,7.305062822403601,105.14704109102624,pomegranate
12,25,36,24.916388610340473,89.2373789566144,6.603995921706562,104.02187366596752,pomegranate
15,14,32,21.33692152285254,90.07746484587021,6.486746055415318,106.0090299377968,pomegranate
45,18,34,20.581364876576828,90.15583563077337,7.0856508141360575,95.97535624976601,pomegranate
24,8,42,25.36215626954045,95.23124701919784,6.1427334091676045,118.08336415954301,pomegranate
10,25,44,24.0599859721726,89.36854970363747,5.8762788426376975,117.98169164225865,pomegranate
0,20,38,23.828252345842238,88.99989543191165,6.423121292400287,118.75396296431268,pomegranate
19,16,52,24.671232621214173,90.04485712459555,5.927966420727329,102.89795892862065,pomegranate
23,0,35,18.95727572239336,91.40382864071853,6.995165035121796,122.23957874869069,pomegranate
6,22,38,19.447831272676055,93.41411183617814,6.442970339774417,110.03044474001997,pomegranate
31,22,32,25.646693472433462,95.06755879218866,6.45718017857045,124.55955156616241,pomegranate
36,19,36,25.449276902711897,95.27322759359576,7.008930143221788,125.01880509859367,pomegranate
9,5,31,23.546982201621752,92.67643500466875,6.912333110061803,122.40381149948543,pomegranate
24,8,46,26.769021551635532,90.74504313292124,6.665945169176417,91.05066728405812,pomegranate
29,25,38,20.279673068248012,96.16476922141551,5.267787011207321,126.2062882362579,pomegranate
22,10,33,20.19336808894915,86.53494821441136,5.426975804147468,105.84512088654819,pomegranate
9,31,39,22.633780377506117,86.89930650981923,6.033161806418286,113.65755171791133,pomegranate
0,13,45,21.873900485678988,86.07726930522877,6.186582871953771,109.4963781641511,pomegranate
23,15,37,24.041113018060685,88.5142235687097,5.870077929509491,113.99313266468305,pomegranate
4,24,28,21.88554619825981,95.00684897124977,6.203382504861401,109.0205522375889,pomegranate
34,26,49,21.128546116543387,86.30287706045537,6.910946737779599,112.51293117367656,pomegranate
33,20,32,23.073343740957583,91.24531302494267,5.727545632222094,113.65421108861875,pomegranate
8,26,41,26.310163661790895,94.65562467536029,5.62952540425849,106.2674017721925,pomegranate
16,17,39,24.801034413336527,91.42523865115699,6.3816875516671105,98.3409319000745,pomegranate
0,2,42,24.807800080318188,93.20128676335291,5.867633796428405,117.53233005721611,pomegranate
0,25,39,19.984563343200364,90.86736946097668,7.012778075889078,103.8530406515613,pomegranate
19,0,41,25.365210836586144,90.01449883566008,5.546573921403673,90.78575690156929,pomegranate
36,3,38,22.28606679071025,91.64663915250017,6.1712243783032585,95.42592365813495,pomegranate
13,5,31,19.38093050591443,88.27723841332246,7.099492642141211,113.92271995969244,pomegranate
0,19,39,23.311246755330345,96.09760777812933,5.875696929079905,116.29803534980738,pomegranate
43,16,35,23.269385807540576,85.30429881137816,6.668659506582935,99.32248841625895,pomegranate
1,0,36,22.59672075672001,87.14354815061603,6.135246573112091,102.52865804514909,pomegranate
17,27,34,19.599430572844863,85.589789667485,6.390190697347512,107.45160684294068,pomegranate
27,17,43,18.04681963031031,89.62749409299099,6.168768580936903,108.32230072401305,pomegranate
12,1,39,25.823577248888405,94.18680282640878,7.571676925901362,105.00932824946658,pomegranate
2,11,39,21.794460390586192,95.8650593154374,6.866713892124198,119.62890844449697,pomegranate
0,18,50,24.09044881133732,84.93925376677521,7.577400986309789,102.7440605200865,pomegranate
35,31,49,20.040640348738204,82.43902532512222,7.504736058667771,99.1017875788161,pomegranate
15,4,44,22.39586413921803,87.76271215088079,6.284355958770593,116.45618104842345,pomegranate
10,12,35,16.30012136220289,94.71584298137654,5.558885097739982,95.91734682832251,pomegranate
0,24,33,21.805083311947527,96.38199995981705,6.414675014763651,121.78076524870397,pomegranate
22,22,50,21.215453212699547,84.95419623867046,6.95917431277505,120.82924167158944,pomegranate
2,20,38,25.649675001170273,90.0450457828668,7.329431306264456,103.57700760012621,pomegranate
7,33,33,26.341021910040418,90.68802675302476,5.455669714030866,130.53959494796862,pomegranate
15,27,35,22.971643698947283,89.88849138741693,5.829019590711066,88.34394296254808,pomegranate
23,6,40,25.067318105807896,87.84826232525202,5.305813292162473,116.27562825091687,pomegranate
26,15,38,18.232855774781083,88.8911523056006,6.06027996109768,116.73563733920582,pomegranate
27,18,40,25.788108221450685,93.70348434573144,7.142706663398763,99.67740152411923,pomegranate
0,14,38,20.675680625436968,93.41049820775241,6.823272191418617,119.8378323390682,pomegranate
23,6,35,23.05008769748611,89.85861312252676,6.94111164873385,106.90929683389325,pomegranate
4,2,47,20.916880527656076,91.74613717594751,7.145785938445175,120.40041191771775,pomegranate
2,0,51,23.87064290111021,83.95227883430087,6.385478977919085,110.66374727052492,pomegranate
43,18,46,18.248110039435677,94.89277248550344,7.002954360411324,128.1729911205481,pomegranate
30,11,51,24.233563365477714,91.65780383196878,5.845861783692856,99.2947574078037,pomegranate
38,27,25,21.292540962698418,86.2934360298564,6.037210376678598,124.45700984507636,pomegranate
0,14,35,20.42911227356447,92.31449730962495,6.196205571465886,117.58507448043207,pomegranate
41,20,40,18.465572972054908,93.926951116715,5.876376021796206,118.12410363509903,pomegranate
15,12,36,18.001347859115697,92.7689835725321,6.27767314120919,98.93556221901191,pomegranate
25,0,40,20.652988583542626,86.72355599098384,5.641931655195567,125.44080838598683,pomegranate
7,27,46,18.59743593283892,84.806425710803,6.854760439088255,94.1324200094443,pomegranate
4,16,38,18.669213254143223,91.50171439946592,6.57364990297176,123.63117669689231,pomegranate
4,22,43,20.44830019466562,95.61872425014042,7.188222072044132,99.53896499671805,pomegranate
31,8,48,17.283923395315462,85.80053925360708,6.713954662236696,124.41308637251845,pomegranate
17,18,36,19.0866599349677,88.72822646273667,6.189219605196179,97.12849246972749,pomegranate
30,0,38,18.869154594068753,86.53699119704596,5.373175764434529,123.29065607265952,pomegranate
10,6,43,24.271256286385437,93.29140840849628,6.347301765432885,117.39085585928352,pomegranate
6,6,33,22.921513210618464,93.59474674892606,5.231791849570016,103.14768776920653,pomegranate
27,28,37,23.27870981125011,96.4091445727629,6.222990852706771,119.91629011573218,pomegranate
9,23,37,19.74742396665696,86.22628846830946,7.258231596594946,96.86182816445503,pomegranate
0,29,39,23.60917611079929,92.53000864955828,7.151638591591946,97.12540865622525,pomegranate
18,20,37,18.902868142482877,92.02777997280003,6.1298226442057935,100.54082901518113,pomegranate
8,16,30,24.210268968818994,88.86226944994445,7.450132128008689,95.65129567842175,pomegranate
42,0,49,24.96400700703607,85.31788167250605,5.794521138974807,92.72255156389407,pomegranate
30,11,42,20.996550477016957,92.66337378694452,7.046758118971201,113.08110844669498,pomegranate
48,25,40,19.539900001541653,89.29807349788857,7.076263386897683,95.13204899602465,pomegranate
0,10,33,24.48215346399611,87.46416005965453,6.680538178008552,119.80461698477762,pomegranate
18,17,44,20.389552340496653,96.19599423020146,7.474943379392116,85.04081701452913,pomegranate
37,25,31,22.672933314841718,90.08466879050701,6.443513001827871,91.6205792717403,pomegranate
11,0,47,19.04846041973331,84.22205337480514,6.703530041174226,91.17716162621997,pomegranate
10,7,43,19.391123495185724,95.30754388476755,7.458409591586673,121.44192971139776,pomegranate
2,18,49,25.735329899679428,85.69063547438391,6.5660411732209205,98.05772893669076,pomegranate
35,5,33,23.237777510080054,90.97517004493977,6.675398479578717,84.70803938379532,pomegranate
15,27,43,22.345572163233477,97.03759980050606,6.132317051232447,91.12850987770707,pomegranate
26,21,46,23.347602733047523,92.73638522656502,6.804743773955555,100.30416047348116,pomegranate
10,0,44,24.762510131975212,89.22672678095914,5.544142045810142,96.54044209241901,pomegranate
7,18,33,18.394496900140858,88.4546531712945,6.594368391066849,100.84735486454233,pomegranate
13,8,37,18.70255252184093,88.55483010293477,5.99186567235311,120.5939129184022,pomegranate
4,29,35,20.00522915595159,88.77562666173318,7.480216188991013,89.39027842754517,pomegranate
21,13,41,22.06468189652576,91.30136261496729,7.032742218267491,121.64059681032329,pomegranate
15,11,34,25.77728057857197,93.77632198830263,6.227098485508127,99.88955004274655,pomegranate
34,21,42,16.428549753671916,85.61415135957472,5.78870405895149,122.84756237655677,pomegranate
43,29,49,24.586057228552363,89.99409484284915,7.065071464466806,116.29045709738003,pomegranate
10,9,35,25.677532578098294,85.32346854761715,6.497311820802404,122.32732746910438,pomegranate
27,2,49,22.24651261940408,89.40646258093764,6.911129205621773,116.66118478746006,pomegranate
33,16,42,24.104327025966924,87.03902193646618,5.942324770950821,126.59996224518824,pomegranate
16,14,36,16.72414854086351,92.09015396582312,6.708072792100625,110.00264918660991,pomegranate
11,15,44,25.698747407132192,83.76855618429968,7.1786256707683425,122.67857796316201,pomegranate
14,6,38,22.659729904274442,92.40327079251466,6.733638138411285,125.29804707592146,pomegranate
8,20,45,22.84310968232611,93.69037022701625,5.992024767171793,117.09020684535858,pomegranate
12,0,29,23.101550848533687,89.97521451703189,6.245733225659453,113.06162496100507,pomegranate
21,19,26,17.956579860308278,90.87933757015537,6.204284334850771,112.94847059435435,pomegranate
18,0,34,17.363082856566795,89.49840474739281,7.4850352063141585,129.51036280262858,pomegranate
15,8,33,20.891293018250018,92.86600912523619,5.674919752921092,106.90776572284256,pomegranate
34,17,27,20.24474728954371,93.8103213441368,5.659094282306311,86.15705527610355,pomegranate
17,16,50,18.987394325821914,86.87016211511954,6.88731852706762,116.81139920343519,pomegranate
1,31,36,18.405705777316943,91.34970451405249,7.501376376619862,102.368254071703,pomegranate
2,30,41,24.976033049395213,91.41751111223864,6.127730362258961,102.07841271303933,pomegranate
25,12,37,21.365946682014204,91.11236851416894,6.373063706679445,112.27079893484125,pomegranate
11,26,50,25.113104835308175,93.94596825224376,6.7735659385852465,89.7728241803672,pomegranate
16,4,38,22.314441456074363,88.53577565175239,6.4566342455539205,119.66070991269395,pomegranate
1,16,40,23.49084023509205,86.68306467823382,6.486729580622766,109.26241098932361,pomegranate
20,23,44,21.467010782638944,88.21649304770476,5.94197983224482,117.31276035065221,pomegranate
19,15,51,17.800657131105414,93.8483903594149,5.866759874606225,126.03528179117589,pomegranate
3,17,35,19.18633257423446,83.31779709951651,6.0953506118196294,109.23286294135761,pomegranate
18,5,46,24.043429837300955,93.90240357377921,7.0502327584525,99.20802516710486,pomegranate
9,15,50,21.630732043284063,87.4825841915829,6.4808406300730725,114.84481157192404,pomegranate
28,13,34,21.873354968065048,88.87998745696306,6.892073699412982,114.84190217252555,pomegranate
34,5,39,22.98182264258877,88.98000320075852,5.993254319181392,122.03526446991245,pomegranate
20,23,47,20.682267174034997,89.53885460937332,5.641028558557755,104.96973458667017,pomegranate
6,21,29,25.70035018998976,92.87149879204051,6.328676792161281,101.2524582716181,pomegranate
0,21,50,23.235343916626146,90.96388871102373,5.932212241314566,92.43350303644728,pomegranate
28,10,49,23.5520218434245,86.85112661933897,6.40922897625181,119.87468362425432,pomegranate
1,18,49,23.449611736337328,86.14445142249774,5.911049678211919,105.2340322004916,pomegranate
10,22,29,21.43840615717595,92.65049500822418,6.860970969044698,95.50327057756013,pomegranate
27,20,47,20.87414385524433,89.84938457439462,7.337591098475895,102.12859543690547,pomegranate
20,13,34,23.512926035266602,98.32005221538229,6.743240831923502,131.71160616117322,pomegranate
13,18,54,20.931522542859938,89.88710759459525,6.738535659339494,98.55642884538258,pomegranate
21,10,40,18.51609661610204,93.53685847588359,6.054513820968081,96.17028452626454,pomegranate
22,6,35,20.589190860946243,95.32198560729996,6.766866840086722,125.9192544761531,pomegranate
7,15,45,21.354456138713058,91.246772874071,5.418675871107602,116.15777437903793,pomegranate
8,28,53,19.385002596501664,84.99222283293881,6.842406961776991,122.9154498948673,pomegranate
45,23,41,22.34818337150158,88.17731143387572,6.088817877074916,108.12146485969458,pomegranate
0,18,29,21.658591337337658,87.56312299672484,7.260242844529969,88.41677418319266,pomegranate
34,10,32,25.447332744878356,88.18280973549471,7.060883967188293,106.84933312981903,pomegranate
81,70,44,25.627892709158253,82.75290315680066,5.866270702720945,94.4655774358718,banana
90,85,49,27.420079887733053,86.89191414889044,5.357364033154731,91.06651796783424,banana
97,96,52,28.341969289192967,77.95763345818837,6.184161563293344,86.21362022891128,banana
122,95,46,26.87072829668235,80.25888849804254,5.65378271769656,102.4895387512111,banana
91,65,52,24.740404276159907,82.42215152919593,6.659264887003458,95.36085441867536,banana
87,61,49,25.987763020791437,87.2593088883775,6.500816238665315,100.70681066805277,banana
95,77,59,26.44666945561421,81.8231957622242,6.676338969840191,85.0187239935979,banana
98,66,52,28.700342033271543,82.35300224532887,5.306251707855114,116.31548242861193,banana
98,99,41,25.554310030202494,77.16202768881557,5.544898859378979,127.90488955934204,banana
103,87,53,29.454782194341174,80.59352924865613,5.7491998497686865,114.35950228043129,banana
101,78,56,26.03022953084909,81.40693692004429,5.6248960308872284,112.89378142517558,banana
79,86,46,24.689789829497894,83.3641337154948,5.3348616397654505,112.78764023690998,banana
111,78,55,24.87850902411558,83.90142261352855,5.8496621916327305,102.1892376749649,banana
96,71,60,27.959117886386494,83.17110168101274,6.581216480953436,99.21194288753631,banana
101,66,53,27.48886033866506,82.8880337713742,5.325726842924056,95.90005942432053,banana
107,67,37,25.021647522094252,80.5472596209888,5.6613483420590605,109.86603852807173,banana
82,97,46,27.615528189736082,78.05148578099772,5.584045220183577,96.42390062022758,banana
107,87,51,26.93889647234643,81.38180802149526,6.535459204458781,126.22667951388723,banana
103,88,35,26.823234490926872,84.3372763356551,6.41651020525525,124.64031210477785,banana
94,75,52,26.49033087874008,85.6682905278389,5.398308274601315,135.71587370938474,banana
96,80,49,26.525938246157104,81.70996596047826,6.520019519826139,80.18220578581942,banana
118,96,47,28.886276037021645,77.80321979804569,6.325677060205233,89.38221573611911,banana
105,66,39,29.824270378821357,76.43113540525488,5.4606796945011284,103.61559805374887,banana
105,70,48,26.334474607091657,82.29730799383616,5.517241882688264,113.69573733510347,banana
88,72,53,25.06175702332464,82.21855990785684,6.5236620566571215,88.97603387914471,banana
98,81,51,27.849158995651372,79.36918745626757,5.69505297925292,100.90671028202526,banana
85,80,44,28.89687362415021,79.51838839764855,5.436054163184004,76.02538223338364,banana
97,74,63,27.495480472290392,80.92785595080565,5.859011620406736,109.03822272850735,banana
102,90,46,26.936816726233197,76.68398657521753,6.243211439861369,98.24085317381551,banana
103,68,45,24.379983827755428,81.39367666532542,5.637511845922071,115.36363654829336,banana
111,95,37,23.052200213624182,78.80653481903147,5.784325295722606,127.52479676946159,banana
107,92,63,25.838455409023222,81.73841496640725,5.89019896928531,96.99598387638484,banana
82,78,61,25.095034556600407,83.62033428352811,5.3765158534087565,135.23491827101702,banana
107,81,50,26.403968497747613,80.86425442885817,6.440321234483861,97.31106700101085,banana
86,73,48,27.289045922665586,81.26829751909386,5.32196260359585,99.89600318213539,banana
86,87,39,30.73787011098986,87.37891447777281,5.358619562696559,110.9508852435879,banana
101,73,49,28.243091477032582,79.13490096920846,5.655357926127866,132.37861557183967,banana
109,80,58,28.456144003027536,80.73765433293153,6.020390759540421,110.12386671476045,banana
100,86,58,26.27467212957934,74.71626029412889,5.55008537569244,110.87188716791249,banana
97,98,43,28.44439549050766,84.86742123146978,5.351891966060664,97.57811631565943,banana
97,75,50,26.862725871806425,74.57660686243432,6.05603051636732,107.06791511446343,banana
94,76,42,27.508394727521942,74.24398040271825,6.240141232149839,88.14972822744446,banana
98,92,55,26.57178018125193,86.91805156633941,5.691523219691614,129.73330061711115,banana
94,93,48,27.021111776978476,81.28661857791934,6.504483753289471,112.59353317812209,banana
112,96,47,26.87604279840026,83.40465286753017,5.959871288208309,78.16356662989394,banana
86,78,36,26.661347820037417,80.46023428622743,5.729285625197029,81.17583083459358,banana
107,87,61,28.736361902267326,84.67559628177062,5.644575709252162,111.18782814729225,banana
114,95,54,26.973339481033378,81.4591785303241,6.1712556860727865,115.05334245958744,banana
94,88,47,27.581454351173257,77.15803480868233,6.544320541721301,79.56452845001152,banana
110,69,57,26.390951425156114,72.99686228807747,6.385897071143947,122.94377772514025,banana
89,83,48,27.944152416030345,79.37994031630582,5.776333906295403,100.3737708725457,banana
100,96,44,26.166654588652573,84.75129991956774,6.354089898248528,99.35433290012693,banana
97,90,46,26.4743588921947,76.83879218067517,5.659806349626248,93.21082344719503,banana
87,65,48,26.943348968568042,70.80932860260313,5.217118656089144,127.25567397007646,banana
103,76,48,30.658503596968846,84.44759197181178,5.56393807396697,122.9722203967016,banana
84,70,49,26.182648980432806,76.43320906791277,6.657798755400169,114.12488314126927,banana
101,95,51,30.382744242147126,80.51836908884472,5.788867039970147,124.16640744152983,banana
111,101,58,26.56058536015054,82.59854546142168,5.507552636803965,108.67017528048976,banana
104,65,44,24.735145496391365,81.00652250206288,5.194433766385247,130.05845487701248,banana
94,72,44,25.435137158825526,80.88847366553345,6.3974312839828436,118.94660214058678,banana
96,87,49,24.043762161933756,84.09291284337833,6.538223331799946,134.19678327377704,banana
109,70,43,27.454721068015722,83.93605063033893,5.538245409072695,115.2286231803509,banana
113,79,53,27.948794307381114,80.72061277286865,5.842133333030453,97.33737398278856,banana
102,67,40,27.28713912579811,77.55767460588075,5.56718447205423,107.50269630544712,banana
104,79,59,25.873121499089727,79.2047611732509,6.252980006753791,108.24336841731736,banana
97,81,47,26.408281514039828,76.528049427706,5.8652001051853855,92.90290456297326,banana
124,88,54,23.884028746958492,82.96136095347991,5.40802814232045,114.88158293142061,banana
79,71,45,24.46801762800266,77.99718563473596,5.706058511294307,105.41466246329934,banana
